"","spp","Region","Type","bin","n","mean_ct","se_ct","conf_interval05","conf_interval95"
"119","bretyr","MAB","MS",5,1000,5.58927256081507,0.00572295102514977,5.14658250704427,5.84173065605959
"120","bretyr","SNE","IS",1,1000,4.22105526538612,0.0198514076424694,2.75962148327585,5
"121","bretyr","SNE","IS",2,1000,5.58806462868192,0.00718871673907285,5.0237450129941,5.90701915990282
"122","bretyr","SNE","IS",3,1000,5.68231964223027,0.00793418464879404,5.16130462852381,5.98092816772998
"123","bretyr","SNE","IS",4,1000,5.14273883296831,0.00440984979443624,4.9987044528178,5.50590702942943
"124","bretyr","SNE","IS",5,1000,5.0689366056639,0.00474353655252672,4.76623252983213,5.36917339157211
"125","bretyr","SNE","MS",1,636,6,6.09202387660183e-18,6,6
"126","bretyr","SNE","MS",2,872,6,1.04926655346082e-17,6,6
"127","bretyr","SNE","MS",3,992,5.76233346133256,0.00755798894758059,5,6
"128","bretyr","SNE","MS",4,1000,5.53047985324681,0.0096071076644816,4.76972693517154,5.89775692179958
"129","bretyr","SNE","MS",5,1000,5.53656408207804,0.00500755627609081,5.18546739253209,5.81207669649844
"130","centstr","MAB","IS",1,1000,4.46087018779658,0.00931279672794665,4.04259998341866,4.99616317995208
"131","centstr","MAB","IS",2,1000,4.23049443760129,0.00450372725572687,4.05846527064216,4.60084380936699
"132","centstr","MAB","IS",3,1000,4.3670439145499,0.00691840055453212,4.0616934681267,4.85798506478893
"133","centstr","MAB","IS",4,1000,4.14629301004257,0.00598928820258411,3.86493215805561,4.64451622622117
"134","centstr","MAB","IS",5,1000,4.10522142030222,0.00310313049699018,4.01834954872937,4.38467669010329
"135","centstr","MAB","MS",1,1000,4.21586802033694,0.00283183250043151,4.08275576282761,4.42501090174844
"136","centstr","MAB","MS",2,1000,4.43204864507005,0.00429946107049567,4.17419132776648,4.68374229324187
"137","centstr","MAB","MS",3,1000,4.38190498915152,0.00299203970353852,4.22103570521504,4.57695409256289
"138","centstr","MAB","MS",4,1000,4.24628120774981,0.00516747803895413,3.98346186801173,4.67451704894258
"139","centstr","MAB","MS",5,1000,4.61400719628429,0.00282554752555743,4.42481955217864,4.77565575552427
"140","centstr","SNE","C",1,627,5,0,5,5
"141","centstr","SNE","C",2,1000,4.10932921187263,0.0043762904834138,4,4.48852377757058
"142","centstr","SNE","C",3,865,4.32802129861943,0.0143772759824195,4,5
"143","centstr","SNE","C",4,940,4,0,4,4
"144","centstr","SNE","C",5,995,4.18711595321249,0.00707426045387654,4,5
"145","centstr","SNE","IS",1,1000,4.36714396132147,0.00596334267417258,4.07874812340101,4.77620539771035
"146","centstr","SNE","IS",2,998,4.71562011339272,0.00888494973112722,4.12825753497522,5
"147","centstr","SNE","IS",3,1000,4.04130554082252,0.00273996858834556,4,4.25198956425422
"148","centstr","SNE","IS",4,1000,4.25609420717229,0.0054660426422533,4.05440473893726,4.82394620645944
"149","centstr","SNE","IS",5,1000,4.14310522528402,0.00242219299761069,4.03713841122028,4.3369507610944
"150","cermad","GB","BANK",1,1000,4.27716440838082,0.00757176563035142,3.87933972769046,4.76421415195481
"151","cermad","GB","BANK",2,1000,4.53141713561319,0.0115820085070581,3.7400529606071,5.02949804751699
"152","cermad","GB","BANK",3,1000,5.96531777729669,0.00143386341160627,5.84780625025101,6
"153","cermad","GB","BANK",4,1000,5.04873911391482,0.00825627446166675,4.46685298383125,5.55133675617578
"154","cermad","GB","BANK",5,1000,5.16888064055961,0.0123636774870122,4.43843486045297,5.74224896893831
"155","cermad","GB","SB",1,1000,4.06245742080456,0.00212144718490138,3.95895743020192,4.21806999638183
"156","cermad","GB","SB",2,1000,4.06091868253031,0.00609663265599788,3.70138104919424,4.4469806677418
"157","cermad","GB","SB",3,1000,4.54485830852183,0.01103115909532,4.08453750345486,5.49090418408719
"158","cermad","GB","SB",4,1000,4.42583334025454,0.00713552215032955,4.00065113509205,4.85954705355823
"159","cermad","GB","SB",5,1000,4.43258630131212,0.00849989818650476,4.12179845807386,5.09517848600621
"160","cermad","MAB","SB",1,1000,4.82275389498422,0.00544400089778121,4.45867483413928,5.15987059904357
"161","cermad","MAB","SB",2,1000,4.75899527106955,0.0207360582443741,3.50580345772193,5.64174608606456
"162","cermad","MAB","SB",3,1000,4.38046506940792,0.00636529669998344,4.11079263821149,4.86443481097359
"163","cermad","MAB","SB",4,1000,4.21548624907352,0.00709086474384821,3.73716402836334,4.62284483523729
"164","cermad","MAB","SB",5,1000,4.31670750180401,0.00926661807272507,3.68675362841303,4.8437285157832
